text,annotations
the test results indicate that the injection pressure required is lowest in the case of sea water injection and it progressively increases as the temperature of the injection water increases.,Waterflooding
infill drilling has confirmed that some depleted queen sand waterfloods still contain high mobile oil saturations.,Waterflooding
ot this represents a 16-saturation-percent reduction in 50t from the 28 percent left by the normal waterflood.,Waterflooding
model dynamic allocations calledfor reducing the water injection rate from over 200 mbpd to100 mbpd.,Waterflooding
"s.g. ghori, s.z., a.h. al-huthali, d. krinis, and a. kumar, improving injector efficiencies using streamline simulation a case study in a giant middle east field, proceedings of the spe middle east oil and gas show and conference, 11-14 march 2007, kingdom of bahrain g. h. grinestaff, waterflood pattern allocations quantifying the injector to producer relationship with streamline simulation, proceedings of the spe western regional meeting, 26-27 may 1999, anchorage, alaska, usa.",Waterflooding
the authors have evaluated over a dozen of these depleted queen waterfloods for lor potential in recent years.,Waterflooding
monthly oil production was lower in february 1992 and wch 1992 because the monthly water injection rate was again reduced.,Waterflooding
companies that acquire depleted waterfloods without doing their homework may achieve less than anticipated results.,Waterflooding
"individual well tion was not available, but the recent unit performance suggests that the duction increases realized from the drilling of infill and replacement wells are being sustained by water injection figure 8 .",Waterflooding
"pwri for waterflooding or disposal is an important strategy for deriving value from waste, while preserving environmental integrity during e p operations.",Waterflooding
"in order to maintain the production plateau as well as the reservoir pressure, water injection was started in 1978 and it had helped to maintain the 160.000 bopd of production up to 1985, except for one year drop due to opec restriction.",Waterflooding
"if the temperature of the injection water, as in the case of sea water injection, is lower than the formation temperature, a temperature gradient exists in the system.",Waterflooding
sl and crm approaches were conducted for a sector model representing a mature waterflood.,Waterflooding
in the case presented below sea water injection pressure is about 200 psi lower than the baseline pressure.,Waterflooding
the first stage was to match early water breakthrough responsefrom the aquifer before waterflood start.,Waterflooding
since normal waterflooding conditions yield f .,Waterflooding
"1, 2 in order to achieve commercial production, fracture stimulation is required for all oil wells, injection wells are also commonly fractured to improve injectivity.3 with continuous water treatment for decades, the effectiveness of water flooding performance has been inevitably weakened when the reservoir reaches the middle and later development stages.4 the ultimate oil recovery is estimated to be around 30%, more than 70% of the original oil in place (ooip) remains in the reservoir after waterflooding.5 there is an urgent need to develop and employ new technologies to improve the ultimate oil recovery.",Waterflooding
"kunkel, g. c.and bagley, j. w., jr. controlled waterflooding, means queen reservoir, jpt dec. 1965 1385-1388.",Waterflooding
" waterflood management a case study of the northwest fault block area ofspe 63152prudhoe bay, alaska, using streamline simulation and traditional waterflood analysis7reduced water cyclinginefficient water injection is readily identified on a by well bylayer basis in the simulation.",Waterflooding
the presence of high mobile oil saturation in performing queen waterfloods was confirmed by infill drilling.,Waterflooding
"f 5 t-i or nomenclature vii a ii 11 0.4 dimensionless rw o-w rw ro group describing the ratio of viscous to capillary forces in the waterfloods relative permeability to oil, percent k w at 5w 100 percent relative permeability to water, percent kw at 5w 100 percent effective permeability to water, md volumetric rate, mil sec oil saturation, percent vp initial oil saturation corresponding to 5 wr' percent vp residual oil saturation based on metric data, percent vp residual oil saturation estimated from krw data, percent vp residual oil saturation estimated from residual-initial oil saturation curve, percent vp water saturation, percent vp residual water saturation, percent vp linear velocity, cm sec rock pore volume, ml rock bulk volume, ml flo flw contact angle, dimensionless oil viscosity, poise water viscosity, poise oil-water interfacial tension, dynes cm porosity, percent vb acknowledgment the author wishes to express his appreciation to shell development co. for permission to publish this paper.",Waterflooding
a comparison can be made between historical waterflood pre-treatment decline january 1964 to june 1986 and post-treatment historical waterflood decline january 1964 to may 1992 .,Waterflooding
this type of diagnostic information is a key enabler in model-based waterflood management.,Waterflooding
coreflood results showed that both secondary and tertiary cwi recovered additional oil compared to water flooding.,Waterflooding
the locations of these waterfloods in relation to the six redevelopment projects are shown by figure 5.,Waterflooding
conclusions this massive optimization technique has been used in the san francisco field for rearranging the waterflooding of the upper caballos layers.,Waterflooding
a third pertinent observation is that 50t established by a normal waterflood could not be reduced significantly by a subsequent 100-to 500-fold increase in the rate of injection of the flood water.,Waterflooding
waterfloods with normal water usually leave from one-third to one-half the oil initially present in a reservoir as immobile globules distributea through the pores of the rock.,Waterflooding
"on the basis of the simulation model and input data, it was observed that the flood front caused by waterflooding in the lower shaunavon reservoir is ex-tremely slow and considered negligi-ble with respect to the simulated time frame.",Waterflooding
conclusions meor is an affordable technology which can be quickly and easily installed in existing waterfloods.,Waterflooding
the field has been under a waterflood scheme since 1989.,Waterflooding
"figure 1 reservoir simulation model for a representative mature waterflood, with 2 injectors and 7 producers.",Waterflooding
"several field cases, water injection design and analysis tools for quantifying the impact on flood and well performance are presented.",Waterflooding
mixed culture microbial enhanced waterflood 4 tertiary meor case study spe 24820 result of implementation of meor in october 1990.,Waterflooding
waterflooding of a 10-wps model.,Waterflooding
 spe 153912 waterflood management based on well allocation factors for improved sweep efficiency model based or data based ,Waterflooding
4 the redevelopment of depleted queen waterflood projects in the permian basin spe 23956 2.,Waterflooding
"in 1976, stiles authored a paper on optimt'zt ng waterflood recovery in the clearfork 4.",Waterflooding
"by use of parameters obtained from the history match, a representative model was built and a sensitivity study was performed on hydraulic-fracture spacing and well spacing in both primary-depletion and waterflood scenarios.",Waterflooding
"abou-sayed, a., zaki, k. and roehl, e. fiassessment of produced water injection performance during waterflooding of a north sea field using data mining techniquesfl paper spe 95328 presented at 2005 offshore europe held in aberdeen, scotland, 6-9 september 2005.",Waterflooding
