text,annotations
"fluid flow simulation the behavior of the co2 in the reservoir, although different from the oil behavior, has enough similarities to allow us to use analogous techniques to better understand, predict, and manage a co2-eor flood.",CO2 injection
we model the projected co2-eor and sequestration pilot in the tensleep using a continuous co2 flood pattern.,CO2 injection
"we use the equation of state (eos) from an in-house screening reservoir simulation done during the first planning stages of the co2-eor pilot in the tensleep (wadleigh, 2005).",CO2 injection
co2 swelling tests suggested that a tensleep sandstone co2 flood would be miscible or near miscible.,CO2 injection
pilot co2-eor simulations the projected co2-eor pilot will inject 52 tonnes/day or 1 mmcfd of supercritical co2 for six weeks.,CO2 injection
the co2 will be injected in the crest of the anticline in a gravity-stable flood where the objective is for the co2 to,CO2 injection
"we simulated this scenario as well as three alternative ones and compared these predictions with the simulated primary production in the field, without any co2 injection.",CO2 injection
"the simulated scenarios are: base case: injection of 1 mmcfd for 6 weeks, case 2: injection of 1 mmcfd for 12 weeks, case 3: injection of 2 mmcfd for 6 weeks, case 4 injection of 2 mmcfd for 12 weeks and primary production case without co2 injection.",CO2 injection
"however, simulations with larger amounts of injected co2 and longer injection periods are necessary if we want to understand the storage capacity of the tensleep.",CO2 injection
10  cmtc 151480 injected co2 max.,CO2 injection
"sensitivity analysis of pilot co2-eor the sensitivity analyses were performed on the base case scenario (bc) described in the previous section, but the injection duration was kept at 5 years in order to be able to observe long-term variations.",CO2 injection
"however, runolithofacies a summary in order to test the feasibility of the co2-eor pilot project at teapot dome, we performed a 3d stochastic reservoir model and fluid flow simulation of the fractured tensleep fm.",CO2 injection
"co2 was injected in the mainproducing interval (b sand) to dissolve in the oil, but almost immediately rose to the top layers through the highpermeability fracture network, taking almost a year to start saturatyears to start penetrating the matrix in this interval.",CO2 injection
"four different scenarios were tested as potential schemes for the projected co2-eor pilot, which consisted on the injection of: 1) 1 mmcfd for 6 weeks, 2) 1 mmcfd for 12 weeks, 3) 2 mmcfd for 6 weeks and 4) 2 mmcfd for 12 weeks.",CO2 injection
the results suggested that several factors would influence the performance of a co2 injection.,CO2 injection
"the siderite dissolution rates were derived from the seawater plus c02 injection in stage iii by matching effluent fe++ concentrations, 5 ppm at 80 deg f and 45 ppm at 195 deg f. applying the same rate constants derived from stage iii to the produced water injections with c02 in stage ii and without c02 in stage i resulted in a rapid convergence from the controlled dissolution to an equilibrium stage.",CO2 injection
"the advantages of carbon dioxide flooding are that co2 is very soluble in oils at reservoir pressure, it reduces the oil viscosity before the miscibility is achieved between the co2 and crude oil, and the co2 will stay dissolved in the crude oil.",CO2 injection
"carbon dioxide flooding economics the cost of co2 is dependent on whether the co2 is natural, manufactured, or recycled.",CO2 injection
co2 injection in kuwait will require a major investment to modify production and injection facilities for co2 handling.,CO2 injection
screening dictated the application of miscible carbon dioxide flooding for the subject reservoir.,CO2 injection
"also the reservoir pressure was above bubble point, showing the feasibility for co2 injection.",CO2 injection
this work is another milestone towards planning for carbon dioxide flooding in an oil field of pakistan.,CO2 injection
screening subject reservoir khewra for co2 flooding based on conventional method using results of worldwide eor survey 2010 c. estimation of mmp for pure co2 using empirical and numerical techniques d. proposing injection and production strategies oip estimation oil in place was calculated using decline curve analysis.,CO2 injection
the survey also showed that steam and co2 injection were most commonly applied eor methods across the globe.,CO2 injection
"9, it was clear that miscible co2 flood well suited the reservoir.",CO2 injection
4 cmtc 151422 carbon dioxide flooding the co2 flooding is a recognized enhanced oil recovery technique to obtain high oil recovery from various types of oil reservoirs.,CO2 injection
"co2 injection infill, no injection a new producer r1a was added to the same reservoir at a distance of 1 kilometre from well r1.",CO2 injection
"secondary carbon dioxide flooding injecting carbon dioxide from same well w1, at miscible conditions yielded double production rates than water and thus doubled the reserves to 3.7 mmstbo in next 24 years.",CO2 injection
"adding a producer r1a to the reservoir added 1 mmstb of oil to the cumulative production till 2036 injecting water proved to supplement the life of well r1a till 2044 miscible co2 flood doubled the oil rate yielded additional 3.7 mmstb of oil till 2044 references ali, s.a., awan, u., shafqatullah and rasheed, u.",CO2 injection
"9, coloured lines showing reservoir information 7 parameters for 117 miscible co2 flooding projects, line in yellow was lower threshold limit for respective ranges, while line in black is representing subject reservoir from bilal 2011 ",CO2 injection
abstract co2 injection has been used in the oil industry as an effective technique for enhanced recovery of light to medium oils.,CO2 injection
co2 injection for the geological storage in heavy oil reservoirs can also reduce its emissions and contribute towards development of clean fossil fuel production and climate change mitigation.,CO2 injection
"it was found that depending on co2 injection pressure, different injection schemes can lead to variant accumulative heavy oil productions and co2 storage capacities.",CO2 injection
"in addition, it was observed that increase in the co2 injection pressure enhances the heavy oil recovery and subsequently causes more co2 to be stored.",CO2 injection
"the performance of a co2 flooding process is strongly dependent on the oil viscosity reduction, oil swelling effect, and interfacial property changes between the crude oil and co211,12,13.",CO2 injection
"in general, co2 flooding can be classified as miscible or immiscible processes",CO2 injection
"many researchers have explained that immiscible co2 flooding is an important, field-proven heavy oil recovery method, particularly suited for thin marginal, or otherwise poor heavy oil reservoirs.",CO2 injection
"immiscible co2 flooding in heavy oil reservoirs can result in decreasing the ift, reducing the heavy oil viscosity, and swelling of the oil16.",CO2 injection
the extent of these effects is less pronounced in comparison with miscible co2 flooding in light to medium oil reservoirs.,CO2 injection
the main problem associated with co2 eor in heavy oil reservoirs is due to the extremely high mobility of co2 in comparison with that of the original heavy oil.,CO2 injection
"nevertheless, higher co2 injection pressure enhances the co2 swelling effect and thus increases the microscopic sweep efficiency.",CO2 injection
"as a result at a higher co2 injection pressure, the accumulative heavy oil production in the injection of a pure co2 slug is higher than that in the other two injection schemes.",CO2 injection
"it was also observed that in the runs where a pure co2 slug was injected into the model, the accumulative heavy oil production increased more quickly at the beginning of co2 injection in comparison with the runs where carbonated water was injected into the model.",CO2 injection
"in addition, comparison of the amount of co2 stored inside the model shows that at a lower co2 injection pressure, injection of a pure co2 slug resulted in a higher mass of co2 to be stored inside the simulation model in comparison with that in injection of carbonated water slug, as presented in table 2 and figure 5 a .",CO2 injection
"4 cmtc 151183 however, at higher co2 injection pressure, the amount of co2 stored inside the model is higher in carbonated water slug injection in comparison with that in pure co2 slug injection.",CO2 injection
"effect of injection pressure in order to study the effect of injection pressure, the simulations were run at pressures of p 3000, 4000, 5000, and 6000 kpa for each co2 injection scheme as mentioned earlier in this paper.",CO2 injection
"however, higher co2 injection pressure resulted in a higher accumulative heavy oil production.",CO2 injection
"as it can be seen from these figures, an increase in the co2 injection pressure leads to a corresponding increase in the amount of co2 stored inside the simulation model.",CO2 injection
"it was observed that in the run where a pure co2 slug was injected into the model, the amount of co2 stored inside the model increased sharply at the beginning of co2 injection before co2 breakthrough and started to decline after co2 breakthrough until it reached an almost stabilized value.",CO2 injection
"at lower co2 injection pressure, the initial sharp increase in the amount of co2 stored is less pronounced.",CO2 injection
it was observed that a larger co2 slug size can enhance the oil production only at the beginning of co2 injection.,CO2 injection
"moreover, higher co2 injection pressure caused an increase in the amount of co2 stored inside the model.",CO2 injection
it was observed that a larger co2 slug size can enhance the oil production only at the beginning of co2 injection.,CO2 injection
co2 flooding in weyburn reservoira laboratory j.,CO2 injection
the accumulative heavy oil production curves for three different co2 injection schemes at a p 3450 and b p 6900 kpa.,CO2 injection
the amount of co2 stored inside the simulation model for three different co2 injection schemes at a p 3450 and b p 6900 kpa.,CO2 injection
" cmtc 151476 integrating co2 eor and co2 storage in the bell creek oil field charles d. gorecki, john a. hamling, ryan j. klapperich, edward n. steadman, john a. harju, energy environmental research center copyright 2012, carbon management technology conference this paper was prepared for presentation at the carbon management technology conference held in orlando, florida, usa, 7 9 february 2012.",CO2 injection
"it is estimated that co2 flooding will produce an additional 35 mmbbl of incremental oil, while simultaneously storing large volumes of co2 in the deep subsurface.",CO2 injection
the bell creek integrated co2 eor and storage project provides a unique opportunity to develop a set of cost-effective monitoring techniques for large-scale 1 million tons a year storage of co2 in a mature oil field with eor.,CO2 injection
"the results of the bell creek project will provide insight regarding the impact of large-scale co2 injection on sink integrity, monitoring techniques, and regional applicability of implementing successful co2 storage projects within the context of eor.",CO2 injection
denbury will carry out the injection and production as part of a co2 eor operation.,CO2 injection
the bell creek demonstration project will provide a unique opportunity to develop a set of cost-effective mva protocols for large-scale 1 million tons a year combined co2 eor and co2 storage operations in a clastic formation.,CO2 injection
the baseline geological characterization work that will be conducted over the course of this project will also provide valuable data to support the design and implementation of an injection production scheme for large-scale co2 eor and storage at the bell creek oil field.,CO2 injection
the field demonstration project conducted in the bell creek oil field will evaluate the potential for simultaneous co2 eor and co2 storage.,CO2 injection
"several means for geologic storage of co2 are available, including depleted oil and gas reservoirs, deep brine-saturated formations, co2 flood eor operations, and enhanced coalbed methane recovery.",CO2 injection
"this phase is planned for a duration of ten u.s. federal fiscal years october 2007 to september 2017 , and its main focus is the characterization and monitoring of large-scale co2 injection into geologic formations at ccs sites.",CO2 injection
"demonstrating the technical and economic viability of implementing cost-effective, risk-based mva strategies at a large-scale 1 million tons of co2 a year commercial co2 eor project such as the bell creek project will provide stakeholders with the real-world data necessary to move ccs technology deployment forward.",CO2 injection
"the results generated by the bell creek project will provide stakeholders, including policy makers, regulators, industry, financiers, and the public, with the knowledge necessary to make informed decisions regarding the real cost and effectiveness of ccs as a carbon management strategy, especially in the context of a co2 eor operation.",CO2 injection
the clastic reservoirs within the muddy formation will be the target injection zone for the bell creek co2 eor and storage project.,CO2 injection
"6 cmtc 151476 in the bell creek area, the muddy formation is dominated by clean, high-porosity and high-permeability sandstones deposited in a near-shore marine environment that should be ideal for large-scale co2 injection.",CO2 injection
also the high-porosity and high-permeability conditions of the reservoir allow for high co2 injection rates and a rapid production response.,CO2 injection
"site characterization the overall purpose of the pcor partnership characterization activities at the bell creek site is to understand the reservoir and seal to 1 improve oil recovery, 2 predict co2 movement with modeling and simulation, 3 identify areas of risk and potential leakage pathways, and 4 develop an effective mva plan for both co2 eor and co2 storage aspects of this project.",CO2 injection
the primary purpose of deep subsurface monitoring is to track the movement of co2 in the subsurface in order to evaluate the recovery efficiency of the co2 eor program and to predict the ultimate fate of co2 within the storage reservoir.,CO2 injection
"proposed path forward an iterative update process between site characterization, modeling, simulation, risk assessment, and mva activities is necessary to maximize the utility of the knowledge gained during the bell creek combined co2 eor and storage project.",CO2 injection
summary the bell creek demonstration project provides a unique opportunity to evaluate a large-scale 1 million tons a year combined co2 eor and co2 storage project in a clastic reservoir in southeastern montana.,CO2 injection
"newly acquired data will be integrated into all facets of the project on an ongoing basis as they become available in order to better understand and evaluate oil recovery and co2 storage efficiencies, predict co2 movement with modeling and simulations, identify areas of subsurface risks and potential migration pathways, and develop an effective and economic mva plan for an integrated co2 eor and co2 storage project.",CO2 injection
many of these wells were completed with permanent bottom-hole gauges for monitoring of flowing pressure data.,others
the choice of the artificial lift method was governed primarily by the ability to handle sand production.,others
the old vertical wells which were gravel packed were mostly completed with rod-pumps.,others
the readings from the bottom-hole gauges are available on real time via supervisory control and data acquisition (scada) system.,others
monitoring of data from these gauges has helped in optimization of production from the reservoir.,others
in the first injector trisodium phosphate diluted in fresh water was used while in the second injector sodium fluorescein diluted in fresh water was used.,others
presence and concentration of tracers in produced water from nearby producers or other producers that could be influenced,others
iptc 10330  5 by injection were measured.,others
the arrival times and concentrations of tracers at different producers revealed a lot of information about fluid flow paths in the reservoir.,others
"in the case of first injector (inj-c), practically the entire tracer was detected in another horizontal well (prod-g) within a very short period of time.",others
rapid arrival of tracer at very high concentration showed very strong hydrodynamic communication between the injector and the producer through an abnormally high conductive path (fracture).,others
extensive data acquisition programme during this phase to reduce uncertainty in the next phase of development is discussed.,others
introduction the field under discussion is located on the eastern flank of south oman salt basin (fig.1).,others
the field comprises a ne-sw trending anticline about 14 km long and 8 km wide.,others
"to date, more than 400 wells have been drilled in the field encountering oil producing reservoirs in the mahwis formation (the haima group of cambro-ordivician age) and the al khlata and gharif formations (haushi group of carboniferous/permian age) at depth ranges of 550-675 m sub-sea (ss).",others
the screens used 8-1/4fl centralizers to remove dls issues and the lower completion was successfully run to the designed depth.,others
"due to the well confirming drawndown c_4, the optimal injection scenario was confirmed such that the younger c_3 unit could be blanked.",others
i_1 open-hole section needed 784m of blank pipe and 320m of screens.,others
a large inventory of equipment had been maintained due to such uncertainties coupled with the long lead-time needed to manufacture and ship new equipment.,others
"as such, these real-time completion design changes did not pose logistical issues, however the completion interval required a combination of 5-1/2fl blank pipe as well as 6-5/8fl blank pipe that was typically used for carbonate reservoir wells.",others
a good formation cleanup was critical to achieve the target injection rate.,others
the difference for an injector completion is that the well would not be produced prior to injection start-up.,others
the reservoir drilling fluid incorporated an internal breaker that could be activated by an external breaker as a cleanup measure.,others
all other aspects of the completion design remained the same as for the producers.,others
"the internal breaker is activated by a ph change and if it were to change during drilling, fluid losses would be observed.",others
the ph remained stable during drilling.,others
"once the external breaker was spotted, the internal breaker activated simultaneously.",others
indications of the breaker working are: observed fluid losses when tagging for upper completion space-out and when finally landing the upper completion.,others
in both instances the fluid loss valve was opened and immediate losses were observed at these points during i_1 completion.,others
"due to the relatively low fracture gradient (about 0.70 psi/ft) found in the original producer, there were concerns about the low circulating rates required to remain below fracture gradient and the ability to gravel pack the well.",others
"a range of fracture gradients and circulating rates were considered in the design models suggesting that the gravel pack would have to be pumped at a lower rate than usual, starting at about 5 bpm as opposed to the usual 7-8 bpm for css producers.",others
"for this reason, the centralizers were considered to be removed in order to increase the likelihood of already covering the screens during the alpha wave.",others
the caliper data showed that i_1 wellbore was very gauge with a few points showing an id of 9.25-9.50fl providing more confidence on the completion job success.,others
circulation tests suggested that circulating pressure was slightly less than anticipated and the pumping job actually started with 7 bpm.,others
"it was expected that 57,000 lbs of gravel would be needed and at the end of a successful conclusion, just over 64,000 lbs were placed below the packer.",others
start-up considerations and operational issues   an adequate voidage replacement required a high and sustained injectivity for i_1.,others
no emulsion or relative permeability related injectivity decline is expected as the injection interval is well below the owc.,others
"however, the team recognized the risk of injectivity loss due to improper seawater filtration and chemical treatment.",others
required filtration level was estimated to be 10 microns considering the pore throat size estimates for 1.3 d and 30 % porosity and scanning electron microscopy (sem) results (figure - 9 and figure - 10).,others
"in the end, a complex injection well (called i_1) was designed to penetrate both stratigraphic intervals to confirm pressure and sand communication.",others
"if the c_4 interval showed virgin reservoir pressure, the well plan was to have enough kh in the younger unit to support the needed injectivity.",others
"however, if c_4 was drawndown, the optimal plan was to blank the younger unit and extend the toe in the older unit to take advantage of baffled connections.",others
"the model outcome for the proposed plan indicated similar results to the i_0a location, but would save substantial cost and mitigate risks of extended reach drilling, costly pilot, and likely sidetracks searching for reservoir (which may be disconnected) when drilling far-removed from well control (uncertainty in velocity modeling beyond well control posed a significant risk in positioning i_0a).",others
the practical solution from a subsurface perspective was to perform the sidetrack but this operation presented significant drilling and completion challenges of its own.,others
well planning  the drilling design of the injector had the primary objective of hitting and evaluating all targets in c_3 and c_4 sands.,others
"the opportunity to sidetrack out of the 9-5/8fl casing from an idle wellbore offered a chance for significant reduction in total well cost, but added significant design and operational challenges.",others
"to optimally intersect all desired targets, the wellbore had to be designed to exit out of the casing (figure  6) at an angle of 81 inclination.",others
the specific challenges with the plan exiting from the 9-5/8fl casing included:  drilling a 1100 m 8-1/2fl section with water based drilling fluid at a near horizontal hole angle with high friction factors (the longest 8-1/2fl hole section to be attempted by the team)  limitations on the drilling rig capabilities in terms of torque and pump pressure capacities  designing a complex three-dimensional wellbore to intersect and evaluate all targets (pressures and kh) while maintaining wellbore integrity  setting and using a whipstock deep in the wellbore at near-horizontal section and exiting from casing with mills.,others
4  otc 22560  drilling with a complex bottom hole assembly package where potential high shocks and vibrations could create tool failures.,others
the team called upon extensive lessons in torque and drag modeling from other wellbores drilled from the platform.,others
"these lessons provided empirical changes to the models and assisted in optimizing the drill string design, whipstock placement, and improving drilling practice to reach the target depth.",others
"total available torque of the rig package was limited to 35k ft-lbs, emphasizing the importance of accurate torque modeling to ensure reaching the target depth.",others
a friction factor of 0.25 was assumed in the well model based on previous experience in drilling out of 9-5/8fl casing with a water based drill-in-fluid.,others
the model suggested a minimum of 1500m of smaller od drillpipe required at the bottom of the drill string in order to reduce total torque.,others
a mixed drill string of 5-1/2fl 24.7 s-135 with 1740m of 5fl 19.5ppf s-135 at the bottom of the string was designed and re-evaluated in the model.,others
"the results showed that the planned total measured depth of 5950m at a final inclination of 88 would approach the rigs mechanical limitations, but still enjoyed a high chance of success based on experience.",others
broad collaboration of the subsurface and drilling engineering team was required for optimal choice of casing exit point and wellbore trajectory.,others
"numerous iterations of the wellbore design were run in order to intersect geological targets, while also minimizing tortuosity of the wellbore to remain within torque limitations of drilling rig capabilities.",others
"in addition to modifications of the wellbore trajectory, other options for drilling fluids and additives were examined in order to reduce torque and ensure objectives would be reached.",others
this paper was selected for presentation by an otc program committee following review of information contained in an abstract submitted by the author(s).,others
contents of the paper have not been reviewed by the offshore technology conference and are subject to correction by the author(s).,others
"the material does not necessarily reflect any position of the offshore technology conference, its officers, or members.",others
"electronic reproduction, distribution, or storage of any part of this paper without the written consent of the offshore technology conference is prohibited.",others
"permission to reproduce in print is restricted to an abstract of not more than 300 words, illustrations may not be copied.",others
the abstract must contain conspicuous acknowledgment of otc copyright.,others
fig.9.horizontal well completion diagram  2.,others
"in the shallow zone where the reservoirs are already well developed and the reserves of each reservoir are not justified for dedicated wells, multi-target wells are proposed.",others
the wells are activated by esp to anticipate the quick water breakthrough and gravel pack was used to prevent sand problem since the sand down to 1500 mss is poorly consolidated.,others
"in the first multi-target well, a completion trial has been tested.",others
two zones have been completed by gravel pack and three zones have been completed by swelling packer.,others
"the latest was cheaper, less time consuming and simpler in term of the operational work.",others
"two out of the three zones under swelling packer are later fail and giving excessive sand production, making gravel pack the only option for the next multi-target wells.",others
"however, swelling packer completion reminds interesting in marginal reserves reservoir with high precaution should be addressed during clean up and production.",others
fig.10.,others
multi-target well completed with gravel pack and swelling packer  3.,others
"in the main zone where the reservoirs are already quite mature, multi-target wells are the best solution.",others
geological overview and study the handil field is located in the internal axis of the mahakam delta.,others
the main pay zone is middle to upper miocene in age.,others
the reservoirs are sandstones which have been deposited in distributary channels or as mouth bars.,others
the average orientation of the channels is n130e. the thickness corresponding to one deltaic cycle is of the order of about 30 to 50 meters.,others
the field is a four way dip structure.,others
the trapping is structural and stratigraphic.,others
reservoir quality is good with variation of porosity from 5% to 36% and with permeability values up to several thousands md.,others
"as a multilayer field, the most continuous and reliable markers correspond generally to transgressive shales associated with lignite, organic shale or limestones.",others
"when studying mature fields, it is essential to understand reservoir behavior.",others
"in the case of the handil field, there are two major difficulties present.",others
"the first is the geological context, the fluvio-deltaic environment comprises multi-layered sedimentary series, therefore each layer can hold different accumulations, often with different fluid contacts and dynamic behavior.",others
a significant presence of iron sulfide in that region will change the effluent iron concentration.,others
11) insufficient understanding of reservoir souring will limit the applicability of the model as a h2s production forecaster.,others
"a good h2s predictor will require a three-phase simulator because of the partition of h2s in oil, water, and gas phases.",others
acknowledgment the authors wish to thank arco alaska inc. and arco exploration and production technology for their permission to publish this paper.,others
"the reason for this is that fe++ has reached a saturation point, subsequently, excess fe++ begins to precipitate.",others
"because of the reverse solubility of the carbonate with respect to temperature, dissolved prudhoe siderite around the injector at 80 deg f causes fec03 to re-precipitate as seawater is heated up to the reservoir temperature of 195 deg f. also, the ph is higher in high temperature areas (because of the reduced solubility of c02 with increasing temperature) and this makes fec03 less soluble.",others
re-precipitation accelerates as pressure decreases (or ph rises) around the producer.,others
"the highest fe++ concentration in the effluent is about 60 ppm, and the highest fe++ concentration in the reservoir is about 200 ppm in low temperature areas around the injector.",others
these two numbers assume no h2s in the system.,others
"if h2s is present, part of the dissolved iron will precipitate as iron sulfide.",others
7) calcium (ca++): figure 16 gives field measurements of ca ++ in effluent.,others
the prediction in figure 17 is not totally consistent with the field observation.,others
"according to the field data, some ca ++ disappears in the early stage or up to 30 percent of seawater in produced water, then follows the mixing line beyond that point.",others
"the prediction has a similar trend at the beginning, but dissolution becomes excessive afterwards and causes excess ca++ in solution (or above the mixing line).",others
"according to figure 18, cac03 precipitated around the producer at the initial production stage (up to 20-30 percent seawater in produced water), this causes the disappearance of ca ++at the beginning.",others
"afterwards, cac03 re-dissolves as more seawater breaks through and the ph declines.",others
cac03 completely dissolves at 60 percent seawater breakthrough.,others
"the calcite problem was observed in the field during the early production stage at prudhoe, as also indicated by the simulation results in figure 1813,14.",others
8) magnesium (mg++): the simulation indicates that some magnesium ions are being adsorbed onto reservoir rock through ion exchange and this causes a decrease of the dissolved magnesium ion in the aqueous phase (figure 20).,others
it is believed that boron is nonreactive under reservoir conditions.,others
"in the model, a nonreactive species was also created for the purpose of conducting field data history matching.",others
"by changing the peclet number (bulk mass transfer i diffusive mass transfer) in the mass transfer equation, the degree of mixing between the formation water and seawater by dispersion was created.",others
results and interpretations the following summarizes simulation predictions versus field observations: 1) 12-h: the reservoir acidity increases (or ph decreases) as reservoir fluids are displaced by seawater.,others
"figure 4 presents the measured ph values of prudhoe produced water samples at surface conditions, and figure 5 is the calculated ph values at downhole conditions.",others
"on average, the downhole calculated ph's are about one ph unit below the surface measured ph's because c02 in the field samples was released by depressurization at the surface.",others
"however, both curves show a similar trend.",others
"at 60 percent seawater breakthrough, one carbonate phase completely dissolves (this will be discussed later), and the ph in the aqueous phase is no longer buffered by the carbonate.",others
there is a steep decline of ph afterwards.,others
"2) bicarbonate (hc03-l: both field data and simulation, illustrated in figures 6 and 7, show excess hc03-above the mixing line.",others
the best explanation for the increase of hc03-is that dissolved divalent ions are replaced by monovalent ions through the ion exchange mechanism.,others
"when the lower ph seawater invades the reservoir and dissolves additional carbonates, either siderite or calcite, the liberated 619 divalent cations from dissolved carbonates exchange with the monovalent cations in clays.",others
this causes excess co3--in the aqueous phase and subsequently results in more hc03-in the solution.,others
"at levels above 60 percent seawater breakthrough, one carbonate phase, calcium carbonate, has completely dissolved.",others
"thus, there is less c03 --in the aqueous phase and, consequently, excess hc03-gradually disappears as well, as illustrated in both figures.",others
3) sulfate (so.f-): field samples in figure 8 show that sulfate is missing in the reservoir.,others
"4  spe 92858  the study confirmed the efficacy of the processes, where very low residual oil saturations are achieved around the first row producers and remaining mobile oil areas have been swept by the gas.",others
the tracer injection project identified poorly connected areas in the north-east of the reservoir and a disconnected south-eastern compartment and allowed the definition of additional development for these areas (fig 8).,others
the tracer breakthroughs also permit a refinement in the modelization of the displacement of the oilbank.,others
19952003water flooded condition / gi project start upend of history matchinggas inj.,others
this average saturation is usually higher than connate water and the difference with connate water increases for samples which were not effectively cleaned.,others
therefore the spread in the starting points (at zero pc) does not reflect a spread in connate water saturations.,others
the imbibition pc curves in general follow,others
6  iptc 11722 the same classification scheme as for the drainage pc curves.,others
"group a has low entry pressure and starts to increase smoothly, the residual oil saturation varies between 5-15%.",others
group b has also low entry pressure (though higher than group a) and then the pc increases faster as the water saturation increases.,others
the residual oil saturation varies between 8%-16%.,others
"group c has a high entry pressure (2-4 psi), and the residual oil saturation varies between 5-18%.",others
"similar to connate water, there is in general a trend of increasing residual oil saturation as porosity decreases within each group.",others
"however, there is no correlation of sor with porosity across the groups.",others
no spontaneous imbibition of water was observed on all the samples following aging with crude oil and connate water at reservoir temperature.,others
as discussed in the previous section some of the plugs were cleaned by method (1) and as a result the water-oil primary drainage pc curves were affected.,others
"since the plugs did not start from strongly water-wet conditions during primary drainage (see previous section), it raised a question concerning the effect of this ineffective cleaning on the imbibition pc curves.",others
could the wetting state after aging be significantly affected thus resulting in a more oil-wet rock?,others
we know from experience that aging the sample for longer time (longer than 4-6 weeks) does not result in a stronger oil-wet system for carbonate reservoirs.,others
"therefore, starting at a weakly water-wet condition may not result in a more strongly oil-wet system if no external factors are involved other than the adsorption of organic matter from the crude.",others
"to verify the impact of ineffective cleaning on imbibition pc curves, we have studied the imbibition pc curves to see if any correlation between the negative pc curves and the inefficient cleaning could be found.",others
"no such correlation was found, as higher contact angle during primary drainage did not correlate with higher contact angle during imbibition.",others
"in addition, imbibition capillary pressure curves were repeated on the samples that had gone through the further cleaning method (2).",others
figure 11 shows the imbibition pc after the cleaning methods (1) and (2).,others
the data show no difference between the two sets of imbibition pc curves (one following the ineffective cleaning method 1 and the other following the thorough cleaning procedure 2).,others
figure 12 shows the imbibition capillary pressure curves measured on 31 samples.,others
"similar to drainage, the data are measured on samples from different permeability and porosity classes and different rock textures.",others
mercury-air derived drainage pc curves should be used for the primary drainage process to establish the initial sw distributions as ineffective cleaning of core samples does not appear to affect the mercury-air drainage pc curves.,others
"since cleaning was found to be the reason for the mismatch between the water-oil and mercury injection data, another cleaning method was investigated which is referred to as cleaning method (2) (hot soxhlett extraction followed by flow-through cleaning): the plugs were first cleaned using the above cleaning method (1) and then mounted in a hassler core holder at a confining pressure of 30 bars.",others
the plugs were alternately flooded with 100% chloroform at a back pressure of 5 bars.,others
after flooding with about three pore volumes of chloroform the core was left to soak overnight.,others
the procedure was repeated again with the next chloroform flood.,others
in total more than 15 pore volumes of chloroform were used until the effluent became colourless.,others
"to further improve the effectiveness of cleaning, our current procedure for this reservoir rock/fluid system is to use flow-through cleaning method (2) mentioned above by alternating with different solvents (chloroform, thf, methanol).",others
the efficiency of the new cleaning method has been investigated.,others
three samples that showed the most difference between water-oil and mercury injection converted data were selected to go through cleaning method (2) and the water-oil drainage pc curve was measured using the centrifuge.,others
figure 9 compares the new water-oil pc curve measured on one of the samples with the mercury injection data.,others
the figure shows an excellent match demonstrating that the new cleaning method is sufficient to achieve uniformly water-wet samples.,others
the centrifuge technique has also been used to measure the water-air pc curves on a set of samples.,others
the objective of this part is to confirm whether cleaning was the reason for the discrepancy between the water-oil and hg-air data.,others
the water-air data does not suffer from cleaning problems as air is the clear non-wetting phase.,others
figure 10 shows a comparison of hg-air and centrifuge water-air pc curves indicating a close match.,others
"8 and 9, we can see that a relatively small change in kv/kh does not have any significant effect on the models performance.",others
however a change up to one hundred folds may have significant impact on the performance as indicated by the lines representing the performance of such reservoirs with kv/kh being 0.001.,others
it is shown that a change of kv/kh from 0.1 to 0.001 has greater impact on the performance of a reservoir with increasing upward permeability trend.,others
"when compared to the performance in which kv/kh equals 0.1, for a system with",others
"6  spe 87016 decreasing upward permeability trend, a change of kv/kh to 0.001 may decrease the oil recovery up to around 2% whereas for a system with increasing upward permeability trend the same change in kv/kh may decrease the oil recovery up to more than 10%.",others
"in general, a decrease in crossflow magnitude would result in worse vertical sweep efficiency.",others
"however, in most actual reservoirs the value of kv/kh usually falls not very far from 0.1.",others
"as mentioned before, it is very likely to find a reservoir in which the permeability does not exhibit an absolutely decreasing or increasing upward trend.",others
"there may be several layers among all the layers constructing the reservoir that do not necessarily exhibit an absolute trend, but still considered to generally follow either one of the two trends.",others
"6 noted earlier, the oil recovery for systems with crossflow (both with increasing and decreasing upward permeability trends) are always intermediate between that predicted for a uniform system and that for a stratified reservoir with no crossflow.",others
"as stated in the previous section, maximum crossflow due to viscous forces occurs at the vicinity of the front in the more permeable layer.",others
"however, according to zapata and lake, viscous crossflow does not only take place at the leading front in the more permeable layer, but also at the trailing front in the less permeable layer.",others
"8 for a displacement with mobility ratio of the interacting fluids being less than unity (m < 1), the direction of viscous crossflow is from the less to the more permeable layer at the leading front and from the more to the less permeable layer at the trailing front as illustrated by fig.",others
"in our case, mobility ratio is less than unity and water is displacing oil, therefore oil flows from the less to the more permeable layer at the leading front and water flows counter-currently at the trailing front from the more to the less permeable layer.",others
"since the number of layer is more than two, a relatively similar mechanism is considered to occur repeatedly in the adjacent layers throughout the reservoir.",others
these should result in receding and advancing of the fronts within the more and the less permeable layers resulting in a better performance of a stratified reservoir with crossflow compared to those with no-crossflow.,others
"in other words, the existence of crossflow enhances the vertical sweep efficiency of the displacement in stratified reservoirs.",others
